reporting country	age	employment status	sex	time	WORK02: Employment and unemployment
Sweden	45-54 years	Employed, number of persons	Men	2017	610100.0
Sweden	45-54 years	Employed, number of persons	Men	2018	618800.0
Sweden	45-54 years	Employed, number of persons	Men	2019	620200.0
Sweden	45-54 years	Employed, number of persons	Men	2020	612700.0
Sweden	45-54 years	Employed, number of persons	Men	2021	606200.0
Sweden	45-54 years	Employed, number of persons	Women	2013	532400.0
Sweden	45-54 years	Employed, number of persons	Women	2014	535200.0
Sweden	45-54 years	Employed, number of persons	Women	2015	545500.0
Sweden	45-54 years	Employed, number of persons	Women	2016	557200.0
Sweden	45-54 years	Employed, number of persons	Women	2017	570500.0
Sweden	45-54 years	Employed, number of persons	Women	2018	578700.0
Sweden	45-54 years	Employed, number of persons	Women	2019	577900.0
Sweden	45-54 years	Employed, number of persons	Women	2020	570600.0
Sweden	45-54 years	Employed, number of persons	Women	2021	561700.0
Sweden	45-54 years	Unemployed, number of persons	Total	2013	57600.0
Sweden	45-54 years	Unemployed, number of persons	Total	2014	57200.0
Sweden	45-54 years	Unemployed, number of persons	Total	2015	55200.0
Sweden	45-54 years	Unemployed, number of persons	Total	2016	54100.0
Sweden	45-54 years	Unemployed, number of persons	Total	2017	51000.0
Sweden	45-54 years	Unemployed, number of persons	Total	2018	51400.0
Sweden	45-54 years	Unemployed, number of persons	Total	2019	59000.0
Sweden	45-54 years	Unemployed, number of persons	Total	2020	65000.0
Sweden	45-54 years	Unemployed, number of persons	Total	2021	67200.0
Sweden	45-54 years	Unemployed, number of persons	Men	2013	30300.0
Sweden	45-54 years	Unemployed, number of persons	Men	2014	30600.0
Sweden	45-54 years	Unemployed, number of persons	Men	2015	29700.0
Sweden	45-54 years	Unemployed, number of persons	Men	2016	29800.0
Sweden	45-54 years	Unemployed, number of persons	Men	2017	28200.0
Sweden	45-54 years	Unemployed, number of persons	Men	2018	27900.0
Sweden	45-54 years	Unemployed, number of persons	Men	2019	30500.0
Sweden	45-54 years	Unemployed, number of persons	Men	2020	30600.0
Sweden	45-54 years	Unemployed, number of persons	Men	2021	33500.0
Sweden	45-54 years	Unemployed, number of persons	Women	2013	27400.0
Sweden	45-54 years	Unemployed, number of persons	Women	2014	26700.0
Sweden	45-54 years	Unemployed, number of persons	Women	2015	25500.0
Sweden	45-54 years	Unemployed, number of persons	Women	2016	24300.0
Sweden	45-54 years	Unemployed, number of persons	Women	2017	22900.0
Sweden	45-54 years	Unemployed, number of persons	Women	2018	23500.0
Sweden	45-54 years	Unemployed, number of persons	Women	2019	28500.0
Sweden	45-54 years	Unemployed, number of persons	Women	2020	34400.0
Sweden	45-54 years	Unemployed, number of persons	Women	2021	33600.0
Sweden	45-54 years	Not in the labour force, number of persons	Total	2013	111200.0
Sweden	45-54 years	Not in the labour force, number of persons	Total	2014	115200.0
Sweden	45-54 years	Not in the labour force, number of persons	Total	2015	112600.0
Sweden	45-54 years	Not in the labour force, number of persons	Total	2016	109000.0
Sweden	45-54 years	Not in the labour force, number of persons	Total	2017	101200.0
Sweden	45-54 years	Not in the labour force, number of persons	Total	2018	94200.0
Sweden	45-54 years	Not in the labour force, number of persons	Total	2019	88500.0
Sweden	45-54 years	Not in the labour force, number of persons	Total	2020	92000.0
Sweden	45-54 years	Not in the labour force, number of persons	Total	2021	94800.0
Sweden	45-54 years	Not in the labour force, number of persons	Men	2013	43700.0
Sweden	45-54 years	Not in the labour force, number of persons	Men	2014	43200.0
Sweden	45-54 years	Not in the labour force, number of persons	Men	2015	43900.0
Sweden	45-54 years	Not in the labour force, number of persons	Men	2016	42600.0
Sweden	45-54 years	Not in the labour force, number of persons	Men	2017	38500.0
Sweden	45-54 years	Not in the labour force, number of persons	Men	2018	34900.0
Sweden	45-54 years	Not in the labour force, number of persons	Men	2019	31900.0
Sweden	45-54 years	Not in the labour force, number of persons	Men	2020	36600.0
Sweden	45-54 years	Not in the labour force, number of persons	Men	2021	34700.0
Sweden	45-54 years	Not in the labour force, number of persons	Women	2013	67500.0
Sweden	45-54 years	Not in the labour force, number of persons	Women	2014	71900.0
Sweden	45-54 years	Not in the labour force, number of persons	Women	2015	68900.0
Sweden	45-54 years	Not in the labour force, number of persons	Women	2016	66400.0
Sweden	45-54 years	Not in the labour force, number of persons	Women	2017	62700.0
Sweden	45-54 years	Not in the labour force, number of persons	Women	2018	59200.0
Sweden	45-54 years	Not in the labour force, number of persons	Women	2019	56500.0
Sweden	45-54 years	Not in the labour force, number of persons	Women	2020	55400.0
Sweden	45-54 years	Not in the labour force, number of persons	Women	2021	60100.0
Sweden	45-54 years	Labour force, number of persons	Total	2013	1162800.0
Sweden	45-54 years	Labour force, number of persons	Total	2014	1172000.0
Sweden	45-54 years	Labour force, number of persons	Total	2015	1187200.0
Sweden	45-54 years	Labour force, number of persons	Total	2016	1207300.0
Sweden	45-54 years	Labour force, number of persons	Total	2017	1231600.0
Sweden	45-54 years	Labour force, number of persons	Total	2018	1248900.0
Sweden	45-54 years	Labour force, number of persons	Total	2019	1257000.0
Sweden	45-54 years	Labour force, number of persons	Total	2020	1248300.0
Sweden	45-54 years	Labour force, number of persons	Total	2021	1235000.0
Sweden	45-54 years	Labour force, number of persons	Men	2013	603000.0
Sweden	45-54 years	Labour force, number of persons	Men	2014	610300.0
Sweden	45-54 years	Labour force, number of persons	Men	2015	616100.0
Sweden	45-54 years	Labour force, number of persons	Men	2016	625800.0
Sweden	45-54 years	Labour force, number of persons	Men	2017	638300.0
Sweden	45-54 years	Labour force, number of persons	Men	2018	646700.0
Sweden	45-54 years	Labour force, number of persons	Men	2019	650700.0
Sweden	45-54 years	Labour force, number of persons	Men	2020	643300.0
Sweden	45-54 years	Labour force, number of persons	Men	2021	639700.0
Sweden	45-54 years	Labour force, number of persons	Women	2013	559800.0
Sweden	45-54 years	Labour force, number of persons	Women	2014	561900.0
Sweden	45-54 years	Labour force, number of persons	Women	2015	571000.0
Sweden	45-54 years	Labour force, number of persons	Women	2016	581500.0
Sweden	45-54 years	Labour force, number of persons	Women	2017	593400.0
Sweden	45-54 years	Labour force, number of persons	Women	2018	602200.0
Sweden	45-54 years	Labour force, number of persons	Women	2019	606400.0
Sweden	45-54 years	Labour force, number of persons	Women	2020	605000.0
Sweden	45-54 years	Labour force, number of persons	Women	2021	595300.0
Sweden	45-54 years	Unemployment rate, %	Total	2013	5.0
Sweden	45-54 years	Unemployment rate, %	Total	2014	4.9
Sweden	45-54 years	Unemployment rate, %	Total	2015	4.6
Sweden	45-54 years	Unemployment rate, %	Total	2016	4.5
Sweden	45-54 years	Unemployment rate, %	Total	2017	4.1
Sweden	45-54 years	Unemployment rate, %	Total	2018	4.1
Sweden	45-54 years	Unemployment rate, %	Total	2019	4.7
Sweden	45-54 years	Unemployment rate, %	Total	2020	5.2
Sweden	45-54 years	Unemployment rate, %	Total	2021	5.4
Sweden	45-54 years	Unemployment rate, %	Men	2013	5.0
Sweden	45-54 years	Unemployment rate, %	Men	2014	5.0
Sweden	45-54 years	Unemployment rate, %	Men	2015	4.8
Sweden	45-54 years	Unemployment rate, %	Men	2016	4.8
Sweden	45-54 years	Unemployment rate, %	Men	2017	4.4
Sweden	45-54 years	Unemployment rate, %	Men	2018	4.3
Sweden	45-54 years	Unemployment rate, %	Men	2019	4.7
Sweden	45-54 years	Unemployment rate, %	Men	2020	4.8
Sweden	45-54 years	Unemployment rate, %	Men	2021	5.2
Sweden	45-54 years	Unemployment rate, %	Women	2013	4.9
Sweden	45-54 years	Unemployment rate, %	Women	2014	4.8
Sweden	45-54 years	Unemployment rate, %	Women	2015	4.5
Sweden	45-54 years	Unemployment rate, %	Women	2016	4.2
Sweden	45-54 years	Unemployment rate, %	Women	2017	3.9
Sweden	45-54 years	Unemployment rate, %	Women	2018	3.9
Sweden	45-54 years	Unemployment rate, %	Women	2019	4.7
Sweden	45-54 years	Unemployment rate, %	Women	2020	5.7
Sweden	45-54 years	Unemployment rate, %	Women	2021	5.6
Sweden	45-54 years	Employment rate, %	Total	2013	86.8
Sweden	45-54 years	Employment rate, %	Total	2014	86.6
Sweden	45-54 years	Employment rate, %	Total	2015	87.1
Sweden	45-54 years	Employment rate, %	Total	2016	87.6
Sweden	45-54 years	Employment rate, %	Total	2017	88.6
Sweden	45-54 years	Employment rate, %	Total	2018	89.2
Sweden	45-54 years	Employment rate, %	Total	2019	89.0
Sweden	45-54 years	Employment rate, %	Total	2020	88.3
Sweden	45-54 years	Employment rate, %	Total	2021	87.8
Sweden	45-54 years	Employment rate, %	Men	2013	88.6
Sweden	45-54 years	Employment rate, %	Men	2014	88.7
Sweden	45-54 years	Employment rate, %	Men	2015	88.8
Sweden	45-54 years	Employment rate, %	Men	2016	89.2
Sweden	45-54 years	Employment rate, %	Men	2017	90.1
Sweden	45-54 years	Employment rate, %	Men	2018	90.8
Sweden	45-54 years	Employment rate, %	Men	2019	90.9
Sweden	45-54 years	Employment rate, %	Men	2020	90.1
Sweden	45-54 years	Employment rate, %	Men	2021	89.9
Sweden	45-54 years	Employment rate, %	Women	2013	84.9
Sweden	45-54 years	Employment rate, %	Women	2014	84.4
Sweden	45-54 years	Employment rate, %	Women	2015	85.2
Sweden	45-54 years	Employment rate, %	Women	2016	86.0
Sweden	45-54 years	Employment rate, %	Women	2017	87.0
Sweden	45-54 years	Employment rate, %	Women	2018	87.5
Sweden	45-54 years	Employment rate, %	Women	2019	87.2
Sweden	45-54 years	Employment rate, %	Women	2020	86.4
Sweden	45-54 years	Employment rate, %	Women	2021	85.7
Sweden	55-64 years	Total number of persons in age group	Total	2013	1153800.0
Sweden	55-64 years	Total number of persons in age group	Total	2014	1144600.0
Sweden	55-64 years	Total number of persons in age group	Total	2015	1140100.0
Sweden	55-64 years	Total number of persons in age group	Total	2016	1141300.0
Sweden	55-64 years	Total number of persons in age group	Total	2017	1147600.0
Sweden	55-64 years	Total number of persons in age group	Total	2018	1157700.0
Sweden	55-64 years	Total number of persons in age group	Total	2019	1176300.0
Sweden	55-64 years	Total number of persons in age group	Total	2020	1199700.0
Sweden	55-64 years	Total number of persons in age group	Total	2021	1221700.0
Sweden	55-64 years	Total number of persons in age group	Men	2013	577400.0
Sweden	55-64 years	Total number of persons in age group	Men	2014	573300.0
Sweden	55-64 years	Total number of persons in age group	Men	2015	571400.0
Sweden	55-64 years	Total number of persons in age group	Men	2016	572400.0
Sweden	55-64 years	Total number of persons in age group	Men	2017	576100.0
Sweden	55-64 years	Total number of persons in age group	Men	2018	581800.0
Sweden	55-64 years	Total number of persons in age group	Men	2019	591800.0
Sweden	55-64 years	Total number of persons in age group	Men	2020	604200.0
Sweden	55-64 years	Total number of persons in age group	Men	2021	615700.0
Sweden	55-64 years	Total number of persons in age group	Women	2013	576500.0
Sweden	55-64 years	Total number of persons in age group	Women	2014	571300.0
Sweden	55-64 years	Total number of persons in age group	Women	2015	568700.0
Sweden	55-64 years	Total number of persons in age group	Women	2016	568900.0
Sweden	55-64 years	Total number of persons in age group	Women	2017	571500.0
Sweden	55-64 years	Total number of persons in age group	Women	2018	575900.0
Sweden	55-64 years	Total number of persons in age group	Women	2019	584500.0
Sweden	55-64 years	Total number of persons in age group	Women	2020	595500.0
Sweden	55-64 years	Total number of persons in age group	Women	2021	606000.0
Sweden	55-64 years	Employed, number of persons	Total	2013	848200.0
Sweden	55-64 years	Employed, number of persons	Total	2014	847400.0
Sweden	55-64 years	Employed, number of persons	Total	2015	848900.0
Sweden	55-64 years	Employed, number of persons	Total	2016	861300.0
Sweden	55-64 years	Employed, number of persons	Total	2017	878800.0
Sweden	55-64 years	Employed, number of persons	Total	2018	902800.0
Sweden	55-64 years	Employed, number of persons	Total	2019	913600.0
Sweden	55-64 years	Employed, number of persons	Total	2020	932600.0
Sweden	55-64 years	Employed, number of persons	Total	2021	934700.0
Sweden	55-64 years	Employed, number of persons	Men	2013	443700.0
Sweden	55-64 years	Employed, number of persons	Men	2014	438300.0
Sweden	55-64 years	Employed, number of persons	Men	2015	439400.0
Sweden	55-64 years	Employed, number of persons	Men	2016	443400.0
Sweden	55-64 years	Employed, number of persons	Men	2017	452900.0
Sweden	55-64 years	Employed, number of persons	Men	2018	467000.0
Sweden	55-64 years	Employed, number of persons	Men	2019	471800.0
Sweden	55-64 years	Employed, number of persons	Men	2020	483400.0
Sweden	55-64 years	Employed, number of persons	Men	2021	481400.0
Sweden	55-64 years	Employed, number of persons	Women	2013	404500.0
Sweden	55-64 years	Employed, number of persons	Women	2014	409100.0
Sweden	55-64 years	Employed, number of persons	Women	2015	409400.0
Sweden	55-64 years	Employed, number of persons	Women	2016	417900.0
Sweden	55-64 years	Employed, number of persons	Women	2017	425900.0
Sweden	55-64 years	Employed, number of persons	Women	2018	435800.0
Sweden	55-64 years	Employed, number of persons	Women	2019	441800.0
Sweden	55-64 years	Employed, number of persons	Women	2020	449200.0
Sweden	55-64 years	Employed, number of persons	Women	2021	453300.0
Sweden	55-64 years	Unemployed, number of persons	Total	2013	45400.0
Sweden	55-64 years	Unemployed, number of persons	Total	2014	48500.0
Sweden	55-64 years	Unemployed, number of persons	Total	2015	47900.0
Sweden	55-64 years	Unemployed, number of persons	Total	2016	48100.0
Sweden	55-64 years	Unemployed, number of persons	Total	2017	47100.0
Sweden	55-64 years	Unemployed, number of persons	Total	2018	42000.0
Sweden	55-64 years	Unemployed, number of persons	Total	2019	44700.0
Sweden	55-64 years	Unemployed, number of persons	Total	2020	57700.0
Sweden	55-64 years	Unemployed, number of persons	Total	2021	68300.0
Sweden	55-64 years	Unemployed, number of persons	Men	2013	27500.0
Sweden	55-64 years	Unemployed, number of persons	Men	2014	29000.0
Sweden	55-64 years	Unemployed, number of persons	Men	2015	28300.0
Sweden	55-64 years	Unemployed, number of persons	Men	2016	29000.0
Sweden	55-64 years	Unemployed, number of persons	Men	2017	27600.0
Sweden	55-64 years	Unemployed, number of persons	Men	2018	24900.0
Sweden	55-64 years	Unemployed, number of persons	Men	2019	25300.0
Sweden	55-64 years	Unemployed, number of persons	Men	2020	33700.0
Sweden	55-64 years	Unemployed, number of persons	Men	2021	40200.0
Sweden	55-64 years	Unemployed, number of persons	Women	2013	17800.0
Sweden	55-64 years	Unemployed, number of persons	Women	2014	19500.0
Sweden	55-64 years	Unemployed, number of persons	Women	2015	19600.0
Sweden	55-64 years	Unemployed, number of persons	Women	2016	19100.0
Sweden	55-64 years	Unemployed, number of persons	Women	2017	19500.0
